,trip_id,arrival_time,departure_time,stop_sequence,trip_headsign,direction_id,route_id,wheelchair_accessible,bikes_allowed,stop_lat,stop_lon,stop_name,is_express
269294,2732198_6186,05:47:54,05:47:54,4,335 Berkman EB,1,335,1,1,30.30713,-97.74927,35th/Crawford,False
2904,2726197_0039,05:47:56,05:47:56,55,1 Tech Ridge Park & Ride NB,1,1,1,1,30.350957,-97.708703,8223 Lamar/Powell/NB,False
87487,2727408_1461,05:47:59,05:47:59,31,2 Springdale NB,1,2,1,1,30.27375,-97.694929,3513 Oak Springs/Gunter,False
135703,2729133_3220,05:48:00,05:48:00,49,3 Arboretum NB,1,3,1,1,30.278834,-97.741358,1609 Lavaca/17th (Midblock),False
204876,2730166_4243,05:48:00,05:48:00,39,311 ACC RIVERSIDE EB,1,311,1,1,30.23618,-97.703723,ACC Riverside  @ Grove,False
238150,2731193_5241,05:48:00,05:48:00,9,323 Norwood Transit Center EB,1,323,1,1,30.340372,-97.691159,Norwood Transit Center - F,False
335240,2734662_8547,05:48:00,05:48:00,44,5 Tannehill EB,0,5,1,1,30.273695,-97.720001,1819 12th/Chicon,False
456599,2737648_14914,05:48:00,05:48:00,20,803 Westgate Transit Center SB,1,803,1,1,30.267751,-97.746857,Republic Square Station (SB),False
77021,2727104_1107,05:48:02,05:48:02,10,18 Springdale EB,0,18,1,1,30.279262,-97.733535,M L King/Trinity (Midblock),False
313521,2733475_7566,05:48:03,05:48:03,20,392 Kramer Station WB,1,392,1,1,30.391553,-97.706104,1900 Braker/Metric,False
8217,2726088_0110,05:48:06,05:48:06,43,1 William Cannon SB,0,1,1,1,30.292197,-97.74131,Guadalupe/27th Street,False
228199,2730789_4939,05:48:08,05:48:08,40,318 Westgate Transit Center WB,1,318,1,1,30.231017,-97.792022,4401 Pack Saddle Pass/Ben White,False
96395,2727588_1735,05:48:13,05:48:13,34,20 Springdale NB,0,20,1,1,30.284437,-97.717846,2219 Manor/Chestnut,False
235235,2730957_5140,05:48:18,05:48:18,23,322 RBJ Center SB,0,322,1,1,30.257258,-97.724661,102 Chicon/Cesar Chavez,False
299184,2733194_7160,05:48:21,05:48:21,36,383 Lakeline Station NB,0,383,1,1,30.452086,-97.802828,12103 Millwright/Old Stage Trail,False
16438,2726395_0218,05:48:23,05:48:23,56,10 Norwood Transit Center NB,1,10,1,1,30.301239,-97.70562,4804 Mueller/Philomena,False
8218,2726088_0110,05:48:26,05:48:26,44,1 William Cannon SB,0,1,1,1,30.291145,-97.741349,UT Dean Keeton Station (SB),False
263800,2731892_6053,05:48:27,05:48:27,24,333 Brush Country WB,0,333,1,1,30.200741,-97.79945,William Cannon/Woodhue,False
259105,2731955_5949,05:48:31,05:48:31,51,333 Thaxton EB,1,333,1,1,30.155447,-97.74224,6501 Alum Rock/Fall Meadow,False
131364,2728726_2971,05:48:34,05:48:34,4,243 Howard Station WB,0,243,1,1,30.438694,-97.65949,1114 Wells Branch/Drusillas,False
77022,2727104_1107,05:48:37,05:48:37,11,18 Springdale EB,0,18,1,1,30.278688,-97.731471,651 Martin Luther King Jr/Red River,False
305591,2733240_7311,05:48:39,05:48:39,20,383 North Lamar Transit Center SB,1,383,1,1,30.429237,-97.760501,12574 Research/Jollyville,False
382977,2736643_13379,05:48:41,05:48:41,37,7 Crestview Station NB,1,7,1,1,30.259459,-97.748994,Vic Mathias/Auditorium Shores (NB),False
313522,2733475_7566,05:48:43,05:48:43,21,392 Kramer Station WB,1,392,1,1,30.39276,-97.70884,2100 Braker/Metric,False
2905,2726197_0039,05:48:59,05:48:59,56,1 Tech Ridge Park & Ride NB,1,1,1,1,30.353121,-97.70573,8415 Lamar/Thurmond,False
269295,2732198_6186,05:48:59,05:48:59,5,335 Berkman EB,1,335,1,1,30.30646,-97.74609,1301 W 38th/Tonkawa,False
87488,2727408_1461,05:49:00,05:49:00,32,2 Springdale NB,1,2,1,1,30.273534,-97.691296,Oak Springs/Springdale,False
145876,2729077_3326,05:49:00,05:49:00,46,3 Southpark Meadows SB,0,3,1,1,30.275022,-97.744169,Capitol Station (SB),False
259106,2731955_5949,05:49:00,05:49:00,52,333 Thaxton EB,1,333,1,1,30.157067,-97.743627,8213 Panadero/Alum Rock,False
299185,2733194_7160,05:49:00,05:49:00,37,383 Lakeline Station NB,0,383,1,1,30.455338,-97.80375,12221 Millwright/Wendts Way,False
341542,2734699_8650,05:49:00,05:49:00,63,5 Northcross WB,1,5,1,1,30.357183,-97.733456,2535 Anderson/Northcross,False
436990,2737073_14230,05:49:00,05:49:00,19,801 Tech Ridge Park & Ride NB,0,801,1,1,30.314816,-97.732264,Triangle Station (NB),False
450216,2737566_14686,05:49:00,05:49:00,21,803 Domain NB,0,803,1,1,30.345183,-97.73755,Justin Station (NB),False
243761,2731395_5543,05:49:01,05:49:01,19,324 Northcross WB,1,324,1,1,30.375732,-97.705971,10001 Mountain Quail/Oak Hollow,False
310949,2733443_7467,05:49:01,05:49:01,22,392 Tech Ridge Park & Ride EB,0,392,1,1,30.398589,-97.662869,12501 Tech Ridge/Canyon Ridge,False
173346,2729529_3666,05:49:03,05:49:03,41,300 Crestview Station NB,1,300,1,1,30.27106,-97.69193,1053 Springdale/Prock,False
335241,2734662_8547,05:49:16,05:49:16,45,5 Tannehill EB,0,5,1,1,30.274488,-97.714983,2401 12th/Pleasant Valley,False
16439,2726395_0218,05:49:31,05:49:31,57,10 Norwood Transit Center NB,1,10,1,1,30.303868,-97.703474,1509 Barbara Jordan/Mueller,False
96396,2727588_1735,05:49:31,05:49:31,35,20 Springdale NB,0,20,1,1,30.285091,-97.71357,2709 Manor/Walnut,False
299186,2733194_7160,05:49:37,05:49:37,38,383 Lakeline Station NB,0,383,1,1,30.457116,-97.803597,10621 Lake Creek/Millwright,False
77023,2727104_1107,05:49:45,05:49:45,12,18 Springdale EB,0,18,1,1,30.278682,-97.72723,1255 Martin Luther King/IH 35,False
223511,2730753_4837,05:49:46,05:49:46,44,318 Thaxton EB,0,318,1,1,30.154079,-97.736716,8208 Alum Rock/Broad Brook,False
310950,2733443_7467,05:49:48,05:49:48,23,392 Tech Ridge Park & Ride EB,0,392,1,1,30.399775,-97.65916,12601 Tech Ridge/Parmer,False
313523,2733475_7566,05:49:48,05:49:48,22,392 Kramer Station WB,1,392,1,1,30.391761,-97.713127,2236 Braker/Kramer,False
8219,2726088_0110,05:49:50,05:49:50,45,1 William Cannon SB,0,1,1,1,30.286064,-97.741815,UT West Mall Station (SB),False
335242,2734662_8547,05:49:50,05:49:50,46,5 Tannehill EB,0,5,1,1,30.274815,-97.712846,2601 12th/Cedar,False
131365,2728726_2971,05:49:57,05:49:57,5,243 Howard Station WB,0,243,1,1,30.441366,-97.665433,1426 Wells Branch/FM 1825,False
132596,2728956_3066,05:50:00,05:50:00,1,271 Del Valle EB,1,271,1,1,30.228217,-97.707046,Grove/Riverside,False
155833,2729284_3431,05:50:00,05:50:00,28,30 NORTHCROSS NB,0,30,1,1,30.275587,-97.742558,Capitol Station (NB),False
162809,2729316_3519,05:50:00,05:50:00,52,30 Westgate Transit Center SB,1,30,1,1,30.259308,-97.749759,400 S 1st/Riverside,False
228200,2730789_4939,05:50:00,05:50:00,41,318 Westgate Transit Center WB,1,318,1,1,30.231403,-97.790588,Westgate Transit Center - F,False
263801,2731892_6053,05:50:00,05:50:00,25,333 Brush Country WB,0,333,1,1,30.202551,-97.80479,1900 William Cannon/Cannonleague,False
264914,2731891_6085,05:50:00,05:50:00,50,333 Oak Hill WB,0,333,1,1,30.234966,-97.87694,Oak Hill Plaza,False
269296,2732198_6186,05:50:00,05:50:00,6,335 Berkman EB,1,335,1,1,30.305323,-97.74376,38th/Medical Parkway,False
305592,2733240_7311,05:50:00,05:50:00,21,383 North Lamar Transit Center SB,1,383,1,1,30.426817,-97.757476,Pavilion Park and Ride,False
456600,2737648_14914,05:50:00,05:50:00,21,803 Westgate Transit Center SB,1,803,1,1,30.265741,-97.752406,800 Cesar Chavez/West,False
463247,2738832_15165,05:50:00,05:50:00,1,985 Downtown/University of Texas SB,0,985,1,1,30.586407,-97.855296,Leander Station Bay D,True
173347,2729529_3666,05:50:04,05:50:04,42,300 Crestview Station NB,1,300,1,1,30.274299,-97.689894,1107 Springdale/Ledesma,False
2906,2726197_0039,05:50:14,05:50:14,57,1 Tech Ridge Park & Ride NB,1,1,1,1,30.355674,-97.702242,Fairfield Station (NB),False
77024,2727104_1107,05:50:24,05:50:24,13,18 Springdale EB,0,18,1,1,30.279074,-97.724701,1509 Martin Luther King/Comal,False
235236,2730957_5140,05:50:29,05:50:29,24,322 RBJ Center SB,0,322,1,1,30.25422,-97.728132,1700 Holly/Chalmers,False
162810,2729316_3519,05:50:30,05:50:30,53,30 Westgate Transit Center SB,1,30,1,1,30.258711,-97.750773,604 Barton Springs/1st,False
243762,2731395_5543,05:50:30,05:50:30,20,324 Northcross WB,1,324,1,1,30.371326,-97.709486,9507 Mountain Quail/Rutland,False
8220,2726088_0110,05:50:35,05:50:35,46,1 William Cannon SB,0,1,1,1,30.283384,-97.742081,Guadalupe/W. 21st Street,False
145877,2729077_3326,05:50:35,05:50:35,47,3 Southpark Meadows SB,0,3,1,1,30.271057,-97.745655,Austin History Center Station (SB),False
2907,2726197_0039,05:50:38,05:50:38,58,1 Tech Ridge Park & Ride NB,1,1,1,1,30.356405,-97.70124,8745 Lamar/Deen,False
96397,2727588_1735,05:50:40,05:50:40,36,20 Springdale NB,0,20,1,1,30.285647,-97.709889,Manor/Alexander,False
436991,2737073_14230,05:50:40,05:50:40,20,801 Tech Ridge Park & Ride NB,0,801,1,1,30.321319,-97.729097,North Loop East Station (NB),False
269297,2732198_6186,05:50:43,05:50:43,7,335 Berkman EB,1,335,1,1,30.304405,-97.741594,West 38th Station (SB),False
16440,2726395_0218,05:50:45,05:50:45,58,10 Norwood Transit Center NB,1,10,1,1,30.302547,-97.699539,4925 Berkman/Barbara Jordan,False
263802,2731892_6053,05:50:46,05:50:46,26,333 Brush Country WB,0,333,1,1,30.203522,-97.808472,William Cannon/Shier,False
299187,2733194_7160,05:50:46,05:50:46,39,383 Lakeline Station NB,0,383,1,1,30.458877,-97.799056,10505 Lake Creek/Hickory Stick,False
155834,2729284_3431,05:50:50,05:50:50,29,30 NORTHCROSS NB,0,30,1,1,30.277383,-97.741894,Lavaca/15th,False
135704,2729133_3220,05:50:51,05:50:51,50,3 Arboretum NB,1,3,1,1,30.285738,-97.741618,2231 Guadalupe/West Mall UT,False
173348,2729529_3666,05:50:58,05:50:58,43,300 Crestview Station NB,1,300,1,1,30.277096,-97.688064,1161 Springdale/Webberville,False
335243,2734662_8547,05:50:58,05:50:58,47,5 Tannehill EB,0,5,1,1,30.275533,-97.708349,2863 12th/Alexander,False
443581,2737198_14457,05:51:00,05:51:00,27,801 Southpark Meadows SB,1,801,1,1,30.1924,-97.779234,Pleasant Hill Station (SB),False
450217,2737566_14686,05:51:00,05:51:00,22,803 Domain NB,0,803,1,1,30.353858,-97.732081,Northcross Station (NB),False
162811,2729316_3519,05:51:14,05:51:14,54,30 Westgate Transit Center SB,1,30,1,1,30.259787,-97.753879,910 Barton Springs/Bouldin,False
235237,2730957_5140,05:51:14,05:51:14,25,322 RBJ Center SB,0,322,1,1,30.254921,-97.730153,1600 Holly/Comal,False
77025,2727104_1107,05:51:16,05:51:16,14,18 Springdale EB,0,18,1,1,30.279695,-97.721372,1813 Martin Luther King/Chicon,False
223512,2730753_4837,05:51:18,05:51:18,45,318 Thaxton EB,0,318,1,1,30.155447,-97.74224,6501 Alum Rock/Fall Meadow,False
2908,2726197_0039,05:51:22,05:51:22,59,1 Tech Ridge Park & Ride NB,1,1,1,1,30.358138,-97.699627,8911 Lamar/Carpenter,False
132597,2728956_3066,05:51:24,05:51:24,2,271 Del Valle EB,1,271,1,1,30.22735,-97.702007,Montopolis/Caddie,False
299188,2733194_7160,05:51:25,05:51:25,40,383 Lakeline Station NB,0,383,1,1,30.46064,-97.79704,10409 Lake Creek/Mellow Meadows,False
269298,2732198_6186,05:51:26,05:51:26,8,335 Berkman EB,1,335,1,1,30.303401,-97.739461,38th/Ronson,False
155835,2729284_3431,05:51:31,05:51:31,30,30 NORTHCROSS NB,0,30,1,1,30.278834,-97.741358,1609 Lavaca/17th (Midblock),False
382978,2736643_13379,05:51:32,05:51:32,38,7 Crestview Station NB,1,7,1,1,30.266689,-97.745863,Lavaca/4th,False
132598,2728956_3066,05:51:45,05:51:45,3,271 Del Valle EB,1,271,1,1,30.225821,-97.702985,1814 Montopolis/Kasper,False
8221,2726088_0110,05:51:51,05:51:51,47,1 William Cannon SB,0,1,1,1,30.278962,-97.742708,Guadalupe/16th Street,False
173349,2729529_3666,05:51:51,05:51:51,44,300 Crestview Station NB,1,300,1,1,30.279924,-97.686346,1207 Springdale/12th,False
145878,2729077_3326,05:51:55,05:51:55,48,3 Southpark Meadows SB,0,3,1,1,30.267751,-97.746857,Republic Square Station (SB),False
235238,2730957_5140,05:51:57,05:51:57,26,322 RBJ Center SB,0,322,1,1,30.255619,-97.732075,1400 Holly/Navasota,False
313524,2733475_7566,05:51:58,05:51:58,23,392 Kramer Station WB,1,392,1,1,30.391796,-97.721477,10701 Burnet/Braker,False
96398,2727588_1735,05:52:00,05:52:00,37,20 Springdale NB,0,20,1,1,30.286352,-97.705525,3107 Manor/Airport,False
132599,2728956_3066,05:52:00,05:52:00,4,271 Del Valle EB,1,271,1,1,30.224947,-97.703802,6217 Riverside/Montopolis,False
162812,2729316_3519,05:52:00,05:52:00,55,30 Westgate Transit Center SB,1,30,1,1,30.260735,-97.757225,1218 Barton Springs/Lee Barton,False
223513,2730753_4837,05:52:00,05:52:00,46,318 Thaxton EB,0,318,1,1,30.157067,-97.743627,8213 Panadero/Alum Rock,False
310951,2733443_7467,05:52:00,05:52:00,24,392 Tech Ridge Park & Ride EB,0,392,1,1,30.405922,-97.663623,12801 McCallen/Parmer,False
409327,2736576_13807,05:52:00,05:52:00,1,7 Willaim Cannon SB,0,7,1,1,30.328339,-97.716081,6402 Airport Blvd (Highland Mall),False
436992,2737073_14230,05:52:00,05:52:00,21,801 Tech Ridge Park & Ride NB,0,801,1,1,30.326309,-97.725951,Brentwood Station (NB),False
335244,2734662_8547,05:52:02,05:52:02,48,5 Tannehill EB,0,5,1,1,30.276207,-97.70414,12th/Oak Grove,False
77026,2727104_1107,05:52:07,05:52:07,15,18 Springdale EB,0,18,1,1,30.28023,-97.718137,2207 Martin Luther King/Ferdinand,False
243763,2731395_5543,05:52:07,05:52:07,21,324 Northcross WB,1,324,1,1,30.371433,-97.714218,Rundberg/Singing Quail,False
269299,2732198_6186,05:52:08,05:52:08,9,335 Berkman EB,1,335,1,1,30.302273,-97.73745,467 38th/Guadalupe,False
2909,2726197_0039,05:52:09,05:52:09,60,1 Tech Ridge Park & Ride NB,1,1,1,1,30.360265,-97.698477,9037 Lamar/Cooper,False
16441,2726395_0218,05:52:12,05:52:12,59,10 Norwood Transit Center NB,1,10,1,1,30.306662,-97.697044,5304 Berkman/Westmoor,False
263803,2731892_6053,05:52:15,05:52:15,27,333 Brush Country WB,0,333,1,1,30.207075,-97.81479,2616 William Cannon/West Gate,False
131366,2728726_2971,05:52:30,05:52:30,6,243 Howard Station WB,0,243,1,1,30.43565,-97.675662,1800 Wells Branch/Wells Port,False
335245,2734662_8547,05:52:31,05:52:31,49,5 Tannehill EB,0,5,1,1,30.276474,-97.702363,3021 12th/McKinley,False
132600,2728956_3066,05:52:33,05:52:33,5,271 Del Valle EB,1,271,1,1,30.223718,-97.700756,6605 Riverside/Vargas,False
135705,2729133_3220,05:52:34,05:52:34,51,3 Arboretum NB,1,3,1,1,30.290285,-97.741241,UT Dean Keeton Station (NB),False
173350,2729529_3666,05:52:38,05:52:38,45,300 Crestview Station NB,1,300,1,1,30.282374,-97.684815,Springdale/Leslie,False
96399,2727588_1735,05:52:40,05:52:40,38,20 Springdale NB,0,20,1,1,30.286817,-97.702734,3219 Manor/Tillery,False
299189,2733194_7160,05:52:42,05:52:42,41,383 Lakeline Station NB,0,383,1,1,30.462312,-97.791684,10135 Lake Creek/US 183,False
77027,2727104_1107,05:52:43,05:52:43,16,18 Springdale EB,0,18,1,1,30.280586,-97.715949,2401 Martin Luther King/Maple,False
162813,2729316_3519,05:52:45,05:52:45,56,30 Westgate Transit Center SB,1,30,1,1,30.261763,-97.760486,1518 Barton Springs/Jessie,False
235239,2730957_5140,05:52:51,05:52:51,27,322 RBJ Center SB,0,322,1,1,30.256066,-97.734469,58 Waller/Holly,False
243764,2731395_5543,05:52:55,05:52:55,22,324 Northcross WB,1,324,1,1,30.370738,-97.716508,9120 Northgate/Rundberg,False
263804,2731892_6053,05:52:55,05:52:55,28,333 Brush Country WB,0,333,1,1,30.20817,-97.817734,2810 William Cannon/Deaton Hill,False
305593,2733240_7311,05:52:56,05:52:56,22,383 North Lamar Transit Center SB,1,383,1,1,30.41999,-97.747572,11700 Research/Duval,False
2910,2726197_0039,05:53:00,05:53:00,61,1 Tech Ridge Park & Ride NB,1,1,1,1,30.362617,-97.697133,Rundberg Station (NB),False
8222,2726088_0110,05:53:00,05:53:00,48,1 William Cannon SB,0,1,1,1,30.275022,-97.744169,Capitol Station (SB),False
335246,2734662_8547,05:53:00,05:53:00,50,5 Tannehill EB,0,5,1,1,30.276731,-97.700547,3245 12th/Airport,False
450218,2737566_14686,05:53:00,05:53:00,23,803 Domain NB,0,803,1,1,30.363467,-97.728784,Ohlen Station (NB),False
313525,2733475_7566,05:53:07,05:53:07,24,392 Kramer Station WB,1,392,1,1,30.394612,-97.719265,2525 Kramer/Burnet,False
132601,2728956_3066,05:53:09,05:53:09,6,271 Del Valle EB,1,271,1,1,30.22227,-97.697493,6903 Riverside/Maxwell,False
382979,2736643_13379,05:53:14,05:53:14,39,7 Crestview Station NB,1,7,1,1,30.269057,-97.743048,115 7th/Colorado,False
131367,2728726_2971,05:53:15,05:53:15,7,243 Howard Station WB,0,243,1,1,30.434837,-97.679157,1900 Wells Branch/Alex,False
96400,2727588_1735,05:53:17,05:53:17,39,20 Springdale NB,0,20,1,1,30.288022,-97.700453,3504 Manor/Greenwood,False
310952,2733443_7467,05:53:18,05:53:18,25,392 Tech Ridge Park & Ride EB,0,392,1,1,30.411847,-97.663686,13201 McCallen/Parmer,False
77028,2727104_1107,05:53:22,05:53:22,17,18 Springdale EB,0,18,1,1,30.280972,-97.713458,2615 Martin Luther King/Walnut,False
299190,2733194_7160,05:53:22,05:53:22,42,383 Lakeline Station NB,0,383,1,1,30.463646,-97.789238,Lake Creek/Hymeadow,False
162814,2729316_3519,05:53:23,05:53:23,57,30 Westgate Transit Center SB,1,30,1,1,30.263215,-97.762789,1718 Barton Springs/Kinney,False
269300,2732198_6186,05:53:24,05:53:24,10,335 Berkman EB,1,335,1,1,30.300391,-97.733404,101 38th/Speedway,False
16442,2726395_0218,05:53:29,05:53:29,60,10 Norwood Transit Center NB,1,10,1,1,30.31036,-97.69473,Berkman/Larkwood,False
135706,2729133_3220,05:53:37,05:53:37,52,3 Arboretum NB,1,3,1,1,30.293051,-97.74157,Guadalupe/27th,False
173351,2729529_3666,05:53:40,05:53:40,46,300 Crestview Station NB,1,300,1,1,30.28557,-97.68273,1819 Springdale/Martin Luther King,False
132602,2728956_3066,05:53:41,05:53:41,7,271 Del Valle EB,1,271,1,1,30.22077,-97.694749,Riverside/Yellow Jacket,False
243765,2731395_5543,05:53:44,05:53:44,23,324 Northcross WB,1,324,1,1,30.369189,-97.715046,1729 Colony Creek/Northgate,False
162815,2729316_3519,05:53:51,05:53:51,58,30 Westgate Transit Center SB,1,30,1,1,30.264485,-97.764399,1871 Barton Springs/Azie Morton,False
263805,2731892_6053,05:53:56,05:53:56,29,333 Brush Country WB,0,333,1,1,30.210329,-97.822279,3100 William Cannon/Ranch,False
2911,2726197_0039,05:53:57,05:53:57,62,1 Tech Ridge Park & Ride NB,1,1,1,1,30.366232,-97.695082,9717 Lamar/Rutland,False
132603,2728956_3066,05:53:58,05:53:58,8,271 Del Valle EB,1,271,1,1,30.219999,-97.693331,7343 Riverside/Coriander,False
173352,2729529_3666,05:54:00,05:54:00,47,300 Crestview Station NB,1,300,1,1,30.286366,-97.682192,4311 Springdale/Martin Luther King,False
313526,2733475_7566,05:54:00,05:54:00,25,392 Kramer Station WB,1,392,1,1,30.392965,-97.715786,2415 Kramer/Brockton,False
335247,2734662_8547,05:54:00,05:54:00,51,5 Tannehill EB,0,5,1,1,30.277301,-97.697085,3403 12th/Greenwood,False
456601,2737648_14914,05:54:00,05:54:00,22,803 Westgate Transit Center SB,1,803,1,1,30.26007,-97.758952,Barton Springs Station (SB),False
96401,2727588_1735,05:54:01,05:54:01,40,20 Springdale NB,0,20,1,1,30.289421,-97.697681,3607 Manor/Pershing,False
409328,2736576_13807,05:54:06,05:54:06,2,7 Willaim Cannon SB,0,7,1,1,30.321647,-97.71395,5789 Airport/Koenig,False
305594,2733240_7311,05:54:10,05:54:10,23,383 North Lamar Transit Center SB,1,383,1,1,30.41492,-97.746612,11590 Research/Thunder Creek,False
77029,2727104_1107,05:54:19,05:54:19,18,18 Springdale EB,0,18,1,1,30.281548,-97.709813,2833 Martin Luther King Jr/Alexander,False
131368,2728726_2971,05:54:20,05:54:20,8,243 Howard Station WB,0,243,1,1,30.436623,-97.683609,2112 Wells Branch/Surrender,False
135707,2729133_3220,05:54:20,05:54:20,53,3 Arboretum NB,1,3,1,1,30.29474,-97.742407,2819 Guadalupe/29th,False
8223,2726088_0110,05:54:22,05:54:22,49,1 William Cannon SB,0,1,1,1,30.271057,-97.745655,Austin History Center Station (SB),False
243766,2731395_5543,05:54:26,05:54:26,24,324 Northcross WB,1,324,1,1,30.36748,-97.71512,9030 Galewood/Colony Creek,False
2912,2726197_0039,05:54:28,05:54:28,63,1 Tech Ridge Park & Ride NB,1,1,1,1,30.368162,-97.693983,9813 Lamar/Longspur,False
263806,2731892_6053,05:54:35,05:54:35,30,333 Brush Country WB,0,333,1,1,30.211536,-97.825217,William Cannon/Stage Coach,False
269301,2732198_6186,05:54:36,05:54:36,11,335 Berkman EB,1,335,1,1,30.298511,-97.729686,416 38th/Duval,False
299191,2733194_7160,05:54:37,05:54:37,43,383 Lakeline Station NB,0,383,1,1,30.467978,-97.787873,10007 Lake Creek/Pecan Park,False
235240,2730957_5140,05:54:40,05:54:40,28,322 RBJ Center SB,0,322,1,1,30.252636,-97.733165,Health Center WB,False
155836,2729284_3431,05:54:42,05:54:42,31,30 NORTHCROSS NB,0,30,1,1,30.285738,-97.741618,2231 Guadalupe/West Mall UT,False
145879,2729077_3326,05:54:44,05:54:44,49,3 Southpark Meadows SB,0,3,1,1,30.265741,-97.752406,800 Cesar Chavez/West,False
96402,2727588_1735,05:54:47,05:54:47,41,20 Springdale NB,0,20,1,1,30.290077,-97.694633,Morris Williams Golf Course,False
162816,2729316_3519,05:54:48,05:54:48,59,30 Westgate Transit Center SB,1,30,1,1,30.266126,-97.768413,Barton Springs (Zilker Park),False
335248,2734662_8547,05:54:48,05:54:48,52,5 Tannehill EB,0,5,1,1,30.277722,-97.694402,3525 12th/E M Franklin,False
173353,2729529_3666,05:54:50,05:54:50,48,300 Crestview Station NB,1,300,1,1,30.289398,-97.68025,4609 Springdale/Touchstone,False
77030,2727104_1107,05:54:52,05:54:52,19,18 Springdale EB,0,18,1,1,30.281869,-97.707799,2915 Martin Luther King/Clifford,False
243767,2731395_5543,05:54:54,05:54:54,25,324 Northcross WB,1,324,1,1,30.366009,-97.716055,8910 Galewood/Payton Gin,False
16443,2726395_0218,05:55:00,05:55:00,61,10 Norwood Transit Center NB,1,10,1,1,30.314786,-97.692049,6001 Berkman/Briarcliff,False
382980,2736643_13379,05:55:00,05:55:00,40,7 Crestview Station NB,1,7,1,1,30.269216,-97.738446,805 Trinity/8th,False
436993,2737073_14230,05:55:00,05:55:00,22,801 Tech Ridge Park & Ride NB,0,801,1,1,30.336928,-97.71927,Crestview Station (NB),False
450219,2737566_14686,05:55:00,05:55:00,24,803 Domain NB,0,803,1,1,30.370976,-97.726817,Crossroads Station (NB),False
132604,2728956_3066,05:55:04,05:55:04,9,271 Del Valle EB,1,271,1,1,30.215795,-97.688718,7900 Riverside/Hoeke,False
263807,2731892_6053,05:55:06,05:55:06,31,333 Brush Country WB,0,333,1,1,30.212637,-97.827439,3316 William Cannon/Lost Valley,False
131369,2728726_2971,05:55:07,05:55:07,9,243 Howard Station WB,0,243,1,1,30.439293,-97.68557,2300 Wells Branch/Merrilltown,False
443582,2737198_14457,05:55:15,05:55:15,28,801 Southpark Meadows SB,1,801,1,1,30.169621,-97.787869,Slaughter Station (SB),False
2913,2726197_0039,05:55:29,05:55:29,64,1 Tech Ridge Park & Ride NB,1,1,1,1,30.372083,-97.691817,Masterson Station (NB),False
8224,2726088_0110,05:55:30,05:55:30,50,1 William Cannon SB,0,1,1,1,30.267751,-97.746857,Republic Square Station (SB),False
135708,2729133_3220,05:55:40,05:55:40,54,3 Arboretum NB,1,3,1,1,30.297781,-97.741153,31st Street Station (NB),False
16444,2726395_0218,05:55:42,05:55:42,62,10 Norwood Transit Center NB,1,10,1,1,30.31646,-97.691029,6207 Berkman/Glen Valley,False
335249,2734662_8547,05:55:51,05:55:51,53,5 Tannehill EB,0,5,1,1,30.27828,-97.69077,12th/Luna,False
162817,2729316_3519,05:55:54,05:55:54,60,30 Westgate Transit Center SB,1,30,1,1,30.268347,-97.772808,2220 Barton Springs (Zilker),False
77031,2727104_1107,05:56:00,05:56:00,20,18 Springdale EB,0,18,1,1,30.282537,-97.703456,3205 Martin Luther King/Airport,False
235241,2730957_5140,05:56:00,05:56:00,29,322 RBJ Center SB,0,322,1,1,30.253346,-97.735557,27 Waller/Flores,False
243768,2731395_5543,05:56:00,05:56:00,26,324 Northcross WB,1,324,1,1,30.36371,-97.71609,1624 Ohlen/Payton Gin,False
263808,2731892_6053,05:56:00,05:56:00,32,333 Brush Country WB,0,333,1,1,30.213001,-97.83105,7000 Brodie/Bannockburn,False
310953,2733443_7467,05:56:00,05:56:00,26,392 Tech Ridge Park & Ride EB,0,392,1,1,30.418296,-97.668868,Tech Ridge Bay G,False
456602,2737648_14914,05:56:00,05:56:00,23,803 Westgate Transit Center SB,1,803,1,1,30.254493,-97.762566,Lamar Square Station (SB),False
409329,2736576_13807,05:56:01,05:56:01,3,7 Willaim Cannon SB,0,7,1,1,30.321167,-97.718996,5600 Avenue F/56th,False
173354,2729529_3666,05:56:05,05:56:05,49,300 Crestview Station NB,1,300,1,1,30.293984,-97.678299,4281 51st/Springdale,False
305595,2733240_7311,05:56:05,05:56:05,24,383 North Lamar Transit Center SB,1,383,1,1,30.406858,-97.745727,11100 Research/Balcones Woods,False
2914,2726197_0039,05:56:08,05:56:08,65,1 Tech Ridge Park & Ride NB,1,1,1,1,30.374486,-97.690432,Lamar/Applegate,False
132605,2728956_3066,05:56:19,05:56:19,10,271 Del Valle EB,1,271,1,1,30.219121,-97.68783,Palma Verde/Ben White,False
131370,2728726_2971,05:56:20,05:56:20,10,243 Howard Station WB,0,243,1,1,30.441831,-97.690286,Wells Branch/Double File,False
269302,2732198_6186,05:56:31,05:56:31,12,335 Berkman EB,1,335,1,1,30.296361,-97.723433,814 38th Half/Red River,False
382981,2736643_13379,05:56:34,05:56:34,41,7 Crestview Station NB,1,7,1,1,30.272709,-97.73715,Trinity/12th,False
145880,2729077_3326,05:56:35,05:56:35,50,3 Southpark Meadows SB,0,3,1,1,30.267402,-97.756576,B R Reynolds/Lamar,False
96403,2727588_1735,05:56:37,05:56:37,42,20 Springdale NB,0,20,1,1,30.292793,-97.689207,4601 Manor/Lovell,False
